annee;etablissement;academie;domaine;discipline;situation;remarque;nombre_de_reponses;taux_de_reponse;poids_de_la_discipline;taux_dinsertion;taux_d_emploi;taux_d_emploi_salarie_en_france;emplois_cadre_ou_professions_intermediaires;emplois_stables;emplois_a_temps_plein;salaire_net_median_des_emplois_a_temps_plein;salaire_brut_annuel_estime;de_diplomes_boursiers;taux_de_chomage_regional;salaire_net_mensuel_median_regional;emplois_cadre;emplois_exterieurs_a_la_region_de_luniversite;femmes;salaire_net_mensuel_regional_1er_quartile;salaire_net_mensuel_regional_3eme_quartile
2018;Lorraine;Nancy-Metz;Sciences, technologies et santé;Ensemble sciences, technologies et santé;18 mois après le diplôme;;353.0;74.0;30.0;95.0;;;96.0;77.0;99.0;2170.0;33800.0;41.0;7.7;1840.0;80.0;61.0;37.0;1450.0;2180.0
2018;Bretagne-Sud;Rennes;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;126.0;88.0;33.0;98.0;;;83.0;81.0;97.0;2000.0;31200.0;32.0;6.5;1790.0;51.0;33.0;61.0;1430.0;2150.0
2018;Pau - Pays de l'Adour;Bordeaux;Sciences humaines et sociales;Ensemble sciences humaines et sociales;18 mois après le diplôme;;43.0;93.0;15.0;76.0;;;37.0;34.0;85.0;1690.0;26400.0;34.0;7.2;1780.0;20.0;29.0;81.0;1400.0;2120.0
2018;Mulhouse - Haute Alsace;Strasbourg;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;98.0;75.0;48.0;92.0;;;83.0;70.0;99.0;1980.0;30900.0;23.0;7.7;1840.0;59.0;51.0;58.0;1450.0;2180.0
2018;Amiens - Picardie Jules-Verne;Amiens;Droit, économie et gestion;Gestion;18 mois après le diplôme;;35.0;82.0;6.0;97.0;;;87.0;75.0;100.0;2030.0;31700.0;32.0;9.4;1860.0;59.0;43.0;57.0;1470.0;2210.0
2018;Amiens - Picardie Jules-Verne;Amiens;Lettres, langues, arts;Lettres, langues, arts;30 mois après le diplôme;;49.0;86.0;9.0;84.0;;;78.0;64.0;85.0;1810.0;28200.0;32.0;9.4;1860.0;46.0;61.0;81.0;1470.0;2210.0
2018;Amiens - Picardie Jules-Verne;Amiens;Sciences, technologies et santé;Sciences de l'ingénieur;18 mois après le diplôme;;76.0;87.0;14.0;91.0;;;95.0;87.0;100.0;2000.0;31200.0;32.0;9.4;1860.0;68.0;51.0;25.0;1470.0;2210.0
2018;Évry-Val d'Essonne;Versailles;Masters enseignement;Masters enseignement;18 mois après le diplôme;;86.0;80.0;100.0;100.0;;;99.0;100.0;96.0;1700.0;26500.0;6.0;7.7;2170.0;94.0;4.0;84.0;1650.0;2700.0
2019;Côte d'Azur;Nice;Sciences humaines et sociales;Information communication;18 mois après le diplôme;;32.0;73.0;7.0;87.0;;;84.0;60.0;91.0;1710.0;26700.0;35.0;8.3;1890.0;51.0;48.0;71.0;1370.0;2330.0
2019;Toulouse 1 - Capitole;Toulouse;Sciences, technologies et santé;Informatique;30 mois après le diplôme;;48.0;87.0;7.0;98.0;;;94.0;96.0;98.0;2180.0;33900.0;22.0;8.8;1850.0;91.0;15.0;24.0;1380.0;2260.0
2019;Toulouse - Jean Jaures;Toulouse;Droit, économie et gestion;Économie;18 mois après le diplôme;;48.0;72.0;11.0;79.0;;;81.0;55.0;88.0;2070.0;32350.0;43.0;8.8;1850.0;36.0;47.0;83.0;1380.0;2260.0
2019;Bordeaux;Bordeaux;Sciences, technologies et santé;Autres sciences, technologies et santé;30 mois après le diplôme;;52.0;81.0;5.0;90.0;;;83.0;83.0;93.0;2000.0;31200.0;33.0;6.6;1820.0;50.0;54.0;28.0;1380.0;2220.0
2019;Montpellier;Montpellier;Sciences humaines et sociales;Ensemble sciences humaines et sociales;30 mois après le diplôme;;32.0;71.0;3.0;91.0;;;84.0;53.0;84.0;1690.0;26400.0;32.0;8.8;1850.0;58.0;41.0;49.0;1380.0;2260.0
2019;Grenoble Alpes;Grenoble;Sciences humaines et sociales;Ensemble sciences humaines et sociales;18 mois après le diplôme;;222.0;73.0;23.0;80.0;;;76.0;45.0;81.0;1720.0;26800.0;35.0;6.4;1920.0;52.0;38.0;68.0;1470.0;2360.0
2019;Grenoble Alpes;Grenoble;Sciences humaines et sociales;Histoire-géographie;30 mois après le diplôme;;45.0;74.0;5.0;84.0;;;82.0;53.0;89.0;1740.0;27200.0;35.0;6.4;1920.0;39.0;32.0;43.0;1470.0;2360.0
2019;Amiens - Picardie Jules-Verne;Amiens;Sciences, technologies et santé;Ensemble sciences, technologies et santé;30 mois après le diplôme;;162.0;83.0;36.0;97.0;;;96.0;85.0;98.0;2180.0;34000.0;31.0;8.9;1900.0;70.0;49.0;30.0;1460.0;2310.0
2019;Paris-Saclay;Versailles;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;149.0;54.0;29.0;95.0;;;95.0;70.0;99.0;2200.0;34300.0;20.0;7.1;2240.0;14.0;15.0;68.0;1640.0;2790.0
2019;Paris Nanterre;Versailles;Lettres, langues, arts;Lettres, langues, arts;18 mois après le diplôme;;99.0;68.0;18.0;93.0;;;81.0;69.0;83.0;1850.0;28900.0;32.0;7.1;2240.0;55.0;31.0;85.0;1640.0;2790.0
2020;Reims - Champagne Ardenne;Reims;Sciences, technologies et santé;Sciences de la vie et de la terre;30 mois après le diplôme;;43.0;86.0;10.0;93.0;91;84;90.0;73.0;98.0;2000.0;31200.0;43.46;7.0;1930.0;48.0;35.0;58.0;1490.0;2300.0
2012;Poitiers;Poitiers;Sciences humaines et sociales;Information communication;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);36.0;65.0;5.0;67.0;;;84.0;60.0;91.0;1710.0;26700.0;39.0;9.6;1830.0;51.0;75.0;52.0;1380.0;1980.0
2012;Paris 11 - Paris Sud;Versailles;Droit, économie et gestion;Droit;30 mois après le diplôme;;81.0;89.0;19.0;89.0;;;86.0;82.0;96.0;2200.0;34300.0;24.0;9.0;2020.0;78.0;24.0;76.0;1580.0;2530.0
2012;Paris Nanterre;Versailles;Lettres, langues, arts;Lettres, langues, arts;18 mois après le diplôme;;79.0;63.0;16.0;82.0;;;69.0;63.0;85.0;1760.0;27400.0;23.0;9.0;2020.0;50.0;33.0;82.0;1580.0;2530.0
2013;La Rochelle;Poitiers;Sciences, technologies et santé;Sciences de l'ingénieur;18 mois après le diplôme;;55.0;77.0;22.0;93.0;;;96.0;80.0;98.0;1950.0;30400.0;50.0;9.6;1730.0;60.0;67.0;21.0;1390.0;2040.0
2013;Montpellier;Montpellier;Sciences, technologies et santé;Autres sciences, technologies et santé;18 mois après le diplôme;;58.0;71.0;7.0;86.0;;;88.0;63.0;84.0;1450.0;22500.0;33.0;11.9;1730.0;47.0;75.0;43.0;1350.0;2060.0
2013;Saint-Etienne - Jean Monnet;Lyon;Sciences, technologies et santé;Ensemble sciences, technologies et santé;30 mois après le diplôme;;35.0;68.0;15.0;77.0;;;94.0;76.0;97.0;2000.0;31200.0;34.0;8.9;1830.0;72.0;49.0;36.0;1780.0;2200.0
2013;Nantes;Nantes;Droit, économie et gestion;Droit;18 mois après le diplôme;;31.0;65.0;5.0;84.0;;;88.0;71.0;97.0;1920.0;29900.0;28.0;8.8;1760.0;57.0;45.0;64.0;1430.0;2070.0
2013;Nantes;Nantes;Sciences, technologies et santé;Sciences de l'ingénieur;30 mois après le diplôme;;88.0;79.0;13.0;95.0;;;98.0;83.0;100.0;2060.0;32100.0;28.0;8.8;1760.0;65.0;58.0;32.0;1430.0;2070.0
2013;Orléans;Orléans-Tours;Sciences, technologies et santé;Ensemble sciences, technologies et santé;18 mois après le diplôme;;47.0;61.0;18.0;69.0;;;85.0;52.0;91.0;2000.0;31200.0;31.0;9.6;1820.0;72.0;50.0;38.0;1490.0;2160.0
2013;Angers;Nantes;Lettres, langues, arts;Lettres, langues, arts;30 mois après le diplôme;;57.0;82.0;9.0;93.0;;;63.0;74.0;88.0;1680.0;26100.0;33.0;8.8;1760.0;30.0;58.0;75.0;1430.0;2070.0
2013;Lorraine;Nancy-Metz;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;402.0;69.0;39.0;93.0;;;75.0;83.0;97.0;2100.0;32800.0;32.0;10.1;1780.0;52.0;47.0;54.0;1430.0;2100.0
2013;Lille 1 - Sciences technologies;Lille;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;508.0;91.0;57.0;87.0;;;95.0;64.0;97.0;1800.0;28000.0;24.0;12.4;1820.0;47.0;39.0;58.0;1480.0;2120.0
2010;Aix-Marseille;Aix-Marseille;Sciences, technologies et santé;Sciences de l'ingénieur;30 mois après le diplôme;;79.0;79.0;5.0;85.0;;;97.0;85.0;100.0;2000.0;31200.0;29.0;11.7;1750.0;83.0;47.0;23.0;1450.0;2180.0
2010;Dijon - Bourgogne;Dijon;Sciences humaines et sociales;Psychologie;30 mois après le diplôme;;31.0;76.0;5.0;87.0;;;94.0;57.5;67.0;1700.0;26700.0;33.0;9.7;1710.0;86.0;37.0;87.0;1460.0;2200.0
2010;Toulouse 1 - Capitole;Toulouse;Droit, économie et gestion;Économie;30 mois après le diplôme;;37.0;51.0;8.0;89.0;;;94.0;64.0;100.0;2070.0;32350.0;30.0;10.4;1730.0;60.0;45.0;52.0;1460.0;2220.0
2010;Toulouse 3 - Paul Sabatier;Toulouse;Sciences, technologies et santé;Informatique;30 mois après le diplôme;;109.0;84.0;18.0;97.0;;;100.0;95.0;100.0;2060.0;32100.0;33.0;10.4;1730.0;95.0;28.0;12.0;1450.0;2190.0
2010;Bordeaux 2 - Victor Segalen;Bordeaux;Sciences, technologies et santé;Sciences de la vie et de la terre;30 mois après le diplôme;;58.0;82.0;24.0;95.0;;;96.0;53.0;96.0;1820.0;28400.0;25.0;10.2;1680.0;63.0;54.0;60.0;1450.0;2180.0
2010;Bordeaux - Montaigne;Bordeaux;Sciences humaines et sociales;Ensemble sciences humaines et sociales;30 mois après le diplôme;;175.0;80.0;65.0;89.0;;;75.0;48.0;90.0;1650.0;25700.0;32.0;10.2;1680.0;58.0;41.0;73.0;1460.0;2200.0
2010;Montpellier 1;Montpellier;Sciences, technologies et santé;Ensemble sciences, technologies et santé;30 mois après le diplôme;;125.0;77.0;27.0;89.0;;;93.0;71.0;91.0;2020.0;31600.0;29.0;14.3;1650.0;72.0;49.0;38.0;1460.0;2180.0
2010;Montpellier 3 - Paul-Valéry;Montpellier;Sciences humaines et sociales;Autres sciences humaines et sociales;30 mois après le diplôme;;96.0;80.0;29.0;81.0;;;84.0;47.0;86.0;1630.0;25400.0;44.0;14.3;1650.0;48.0;40.0;68.0;1470.0;2240.0
2010;Rennes 2;Rennes;Sciences humaines et sociales;Autres sciences humaines et sociales;30 mois après le diplôme;;68.0;78.0;18.0;82.0;;;82.0;52.0;89.0;1630.0;25500.0;36.0;9.0;1670.0;48.0;40.0;68.0;1470.0;2240.0
2010;Saint-Etienne - Jean Monnet;Lyon;Sciences humaines et sociales;Ensemble sciences humaines et sociales;30 mois après le diplôme;;31.0;69.0;13.0;94.0;;;84.0;53.0;84.0;1690.0;26400.0;33.0;9.2;1750.0;58.0;41.0;73.0;1460.0;2200.0
2014;Lyon 3 - Jean Moulin;Lyon;Droit, économie et gestion;Gestion;18 mois après le diplôme;;426.0;72.0;55.0;92.0;;;88.0;76.0;99.0;1930.0;30000.0;26.0;8.2;1830.0;59.0;40.0;50.0;1470.0;2180.0
2014;Paris 4 - Sorbonne;Paris;Sciences humaines et sociales;Information communication;30 mois après le diplôme;;160.0;64.0;47.0;94.0;;;92.0;81.0;95.0;2250.0;35100.0;28.0;8.3;2050.0;80.0;16.0;79.0;1610.0;2560.0
2014;Paris-Est Marne-la-Vallée;Créteil;Sciences, technologies et santé;Informatique;30 mois après le diplôme;;33.0;92.0;6.0;97.0;;;100.0;97.0;100.0;2180.0;33900.0;14.0;8.3;2050.0;100.0;12.0;9.0;1610.0;2560.0
2014;Toulon;Nice;Sciences humaines et sociales;Ensemble sciences humaines et sociales;18 mois après le diplôme;;68.0;88.0;30.0;79.0;;;90.0;77.0;93.0;1800.0;28100.0;35.0;11.0;1830.0;50.0;67.0;32.0;1420.0;2210.0
2014;Limoges;Limoges;Masters enseignement;Masters enseignement;18 mois après le diplôme;;35.0;55.0;100.0;97.0;;;90.0;85.0;90.0;1750.0;27300.0;40.0;9.0;1750.0;87.0;42.0;74.0;1390.0;2060.0
2014;Paris Nanterre;Versailles;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);143.0;41.0;45.0;95.0;;;95.0;64.0;98.0;2000.0;31200.0;23.0;8.3;2050.0;83.0;15.0;58.0;1610.0;2560.0
2014;Angers;Nantes;Sciences, technologies et santé;Ensemble sciences, technologies et santé;18 mois après le diplôme;;175.0;86.0;28.0;88.0;;;89.0;54.0;96.0;1770.0;27500.0;38.0;8.0;1760.0;53.0;62.0;54.0;1430.0;2060.0
2014;Reims - Champagne Ardenne;Reims;Masters enseignement;Masters enseignement;30 mois après le diplôme;;46.0;67.0;100.0;91.0;;;93.0;90.0;95.0;1700.0;26500.0;36.0;9.4;1800.0;87.0;7.0;91.0;1430.0;2130.0
2014;Université Polytechnique Hauts-de-France;Lille;Droit, économie et gestion;Gestion;18 mois après le diplôme;;100.0;85.0;28.0;94.0;;;83.0;73.0;100.0;1900.0;29600.0;24.0;11.7;1830.0;51.0;24.0;50.0;1470.0;2140.0
2014;Lille 3 - Charles-de-Gaulle;Lille;Sciences humaines et sociales;Histoire-géographie;30 mois après le diplôme;;36.0;93.0;9.0;69.0;;;77.0;48.0;88.5;1690.0;26350.0;38.0;11.7;1830.0;46.0;41.0;66.0;1470.0;2140.0
2014;Lille 3 - Charles-de-Gaulle;Lille;Sciences humaines et sociales;Psychologie;30 mois après le diplôme;;108.0;88.0;26.0;91.0;;;98.0;54.0;72.0;1670.0;26000.0;38.0;11.7;1830.0;87.0;35.0;87.0;1470.0;2140.0
2014;Artois;Lille;Masters enseignement;Masters enseignement;18 mois après le diplôme;;217.0;82.0;100.0;95.0;;;88.0;84.0;91.0;1680.0;26200.0;41.0;11.7;1830.0;87.0;7.0;85.0;1470.0;2140.0
2014;Artois;Lille;Lettres, langues, arts;Lettres, langues, arts;30 mois après le diplôme;;32.0;65.0;18.0;91.0;;;74.0;61.0;85.0;1635.0;25600.0;39.0;11.7;1830.0;44.0;49.0;71.0;1470.0;2140.0
2014;Artois;Lille;Sciences, technologies et santé;Sciences de l'ingénieur;30 mois après le diplôme;;30.0;77.0;14.0;90.0;;;98.0;87.0;100.0;2100.0;32800.0;39.0;11.7;1830.0;83.0;47.0;6.0;1470.0;2140.0
2014;Clermont Auvergne;Clermont-Ferrand;Sciences humaines et sociales;Histoire-géographie;30 mois après le diplôme;;34.0;84.0;5.0;88.0;;;77.0;47.0;88.5;1690.0;26350.0;36.0;8.2;1830.0;46.0;41.0;64.0;1470.0;2180.0
2014;Perpignan - Via Domitia;Montpellier;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;93.0;65.0;63.0;92.0;;;66.0;65.0;91.0;1570.0;24500.0;45.0;11.2;1780.0;25.0;48.0;68.0;1400.0;2110.0
2016;Le Mans;Nantes;Sciences, technologies et santé;Ensemble sciences, technologies et santé;30 mois après le diplôme;;45.0;85.0;29.0;96.0;;;91.0;86.0;100.0;1950.0;30400.0;40.0;7.2;1745.0;71.0;73.0;30.0;1425.0;2030.0
2016;Paris 2 - Panthéon Assas;Paris;Sciences humaines et sociales;Information communication;18 mois après le diplôme;;41.0;70.0;13.0;83.0;;;91.0;47.0;82.0;1710.0;26700.0;13.0;7.6;1980.0;70.0;28.0;62.0;1550.0;2420.0
2016;Toulon;Nice;Droit, économie et gestion;Droit;18 mois après le diplôme;;57.0;80.0;27.0;93.0;;;79.0;54.0;96.0;1600.0;25000.0;41.0;10.2;1800.0;25.0;43.0;84.0;1410.0;2140.0
2016;Limoges;Limoges;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);57.0;38.0;53.0;88.0;;;72.0;78.0;98.0;1700.0;26500.0;36.0;8.1;1725.0;39.0;46.0;46.0;1380.0;2025.0
2015;Le Mans;Nantes;Droit, économie et gestion;Gestion;18 mois après le diplôme;;40.0;81.0;23.0;92.0;;;44.0;53.0;88.0;2030.0;31700.0;39.0;7.3;1760.0;20.0;36.0;34.0;1430.0;2070.0
2015;Poitiers;Poitiers;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;245.0;61.0;53.0;91.0;;;74.0;64.0;98.0;1750.0;27300.0;39.0;8.4;1750.0;43.0;65.0;63.0;1390.0;2060.0
2015;Limoges;Limoges;Masters enseignement;Masters enseignement;18 mois après le diplôme;;39.0;60.0;100.0;100.0;;;90.0;84.0;92.0;1720.0;26900.0;29.0;8.4;1750.0;81.0;33.0;76.0;1390.0;2060.0
2015;Paris 11 - Paris Sud;Versailles;Droit, économie et gestion;Droit;18 mois après le diplôme;;45.0;57.0;14.0;85.0;;;85.0;55.0;97.0;1920.0;29900.0;20.0;7.8;2060.0;69.0;19.0;59.0;1600.0;2570.0
2015;Paris Nanterre;Versailles;Sciences humaines et sociales;Psychologie;18 mois après le diplôme;;80.0;72.0;14.0;87.0;;;93.0;61.0;70.0;1700.0;26500.0;27.0;7.8;2060.0;71.0;17.0;84.0;1600.0;2570.0
2015;Paris 8 - Vincennes Saint-Denis;Créteil;Sciences humaines et sociales;Psychologie;30 mois après le diplôme;;31.0;60.0;12.0;83.0;;;94.0;57.5;67.0;1700.0;26700.0;27.0;7.8;2060.0;86.0;37.0;86.0;1600.0;2570.0
2015;Paris 8 - Vincennes Saint-Denis;Créteil;Sciences humaines et sociales;Autres sciences humaines et sociales;18 mois après le diplôme;;34.0;53.0;13.0;81.0;;;84.0;53.0;91.0;1700.0;26500.0;27.0;7.8;2060.0;48.0;20.0;82.0;1600.0;2570.0
2015;Paris-Est Créteil;Créteil;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;18 mois après le diplôme;;182.0;64.0;28.0;87.0;;;71.0;61.0;94.0;1840.0;28600.0;27.0;7.8;2060.0;44.0;9.0;70.0;1600.0;2570.0
2016;Brest - Bretagne occidentale;Rennes;Sciences, technologies et santé;Sciences fondamentales;30 mois après le diplôme;;45.0;80.0;10.0;93.0;;;98.0;74.0;98.0;2050.0;32000.0;41.0;7.2;1750.0;81.0;68.0;13.0;1405.0;2040.0
2016;Toulouse - Jean Jaures;Toulouse;Droit, économie et gestion;Gestion;18 mois après le diplôme;;44.0;72.0;12.0;84.0;;;88.0;81.0;99.0;2030.0;31700.0;47.0;10.3;1770.0;59.0;54.0;81.0;1380.0;2060.0
2016;Toulouse 3 - Paul Sabatier;Toulouse;Masters enseignement;Masters enseignement;30 mois après le diplôme;;48.0;79.0;100.0;100.0;;;94.0;92.0;96.0;1900.0;29600.0;23.0;10.3;1770.0;81.0;75.0;31.0;1380.0;2060.0
2016;Montpellier;Montpellier;Sciences, technologies et santé;Informatique;30 mois après le diplôme;;37.0;73.0;4.0;100.0;;;97.0;84.0;97.0;2080.0;32500.0;32.0;10.3;1770.0;97.0;32.0;13.0;1380.0;2060.0
2016;Tours;Orléans-Tours;Droit, économie et gestion;Droit;18 mois après le diplôme;;49.0;74.0;13.0;96.0;;;91.0;45.0;95.0;1820.0;28300.0;30.0;8.3;1830.0;76.0;65.0;73.0;1490.0;2130.0
2016;Tours;Orléans-Tours;Droit, économie et gestion;Droit;30 mois après le diplôme;;49.0;74.0;13.0;94.0;;;93.0;78.0;98.0;1910.0;29800.0;30.0;8.3;1830.0;75.0;65.0;73.0;1490.0;2130.0
2016;Nantes;Nantes;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;286.0;76.0;42.0;92.0;;;92.0;75.0;97.0;1980.0;30800.0;34.0;7.2;1745.0;62.0;56.0;60.0;1425.0;2030.0
2016;Nantes;Nantes;Sciences humaines et sociales;Ensemble sciences humaines et sociales;30 mois après le diplôme;;138.0;71.0;21.0;86.0;;;91.0;50.0;83.0;1700.0;26500.0;34.0;7.2;1745.0;60.0;51.0;75.0;1425.0;2030.0
2016;Lorraine;Nancy-Metz;Sciences humaines et sociales;Psychologie;18 mois après le diplôme;;59.0;82.0;5.0;90.0;;;100.0;41.0;66.0;1580.0;24600.0;36.0;8.3;1780.0;86.0;30.0;84.0;1415.0;2070.0
2016;Strasbourg;Strasbourg;Droit, économie et gestion;Gestion;30 mois après le diplôme;;218.0;67.0;24.0;94.0;;;87.0;86.0;99.0;2230.0;34800.0;31.0;8.3;1780.0;67.0;49.0;52.0;1415.0;2070.0
2020;Lille;Lille;Sciences humaines et sociales;Information communication;18 mois après le diplôme;;65.0;85.0;3.0;92.0;91;82;88.0;48.0;98.0;1710.0;23700.0;29.4;8.7;1950.0;29.0;42.0;83.0;1520.0;2340.0
2011;Paris 7 - Denis Diderot;Paris;Sciences humaines et sociales;Ensemble sciences humaines et sociales;30 mois après le diplôme;;136.0;73.0;36.0;93.0;;;87.0;60.0;81.0;1700.0;26500.0;18.0;8.6;1990.0;66.0;28.0;81.0;1460.0;2200.0
2011;Paris 8 - Vincennes Saint-Denis;Créteil;Sciences humaines et sociales;Information communication;30 mois après le diplôme;;43.0;53.0;23.0;93.0;;;82.0;68.0;100.0;1840.0;28700.0;30.0;8.6;1990.0;62.0;21.0;74.0;1450.0;2210.0
2017;Sorbonne Université;Paris;Sciences, technologies et santé;Informatique;18 mois après le diplôme;;78.0;64.0;11.0;99.0;;;93.0;89.0;99.0;2400.0;37400.0;26.0;7.1;2120.0;93.0;15.0;9.0;1620.0;2620.0
2017;Rouen;Normandie;Masters enseignement;Masters enseignement;18 mois après le diplôme;;163.0;69.0;100.0;98.0;;;98.0;89.0;93.0;1700.0;26500.0;14.0;8.0;1840.0;91.0;12.0;72.0;1460.0;2190.0
2017;Rouen;Normandie;Sciences, technologies et santé;Sciences de la vie et de la terre;18 mois après le diplôme;;45.0;74.0;12.0;84.0;;;95.0;32.0;100.0;1790.0;27900.0;36.0;8.0;1840.0;70.0;22.0;58.0;1460.0;2190.0
2017;Paris-Est Marne-la-Vallée;Créteil;Droit, économie et gestion;Gestion;30 mois après le diplôme;;127.0;78.0;22.0;100.0;;;98.0;88.0;100.0;2400.0;37400.0;16.0;7.1;2120.0;81.0;11.0;52.0;1620.0;2620.0
2017;Versailles Saint-Quentin-en-Yvelines;Versailles;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;217.0;62.0;72.0;92.0;;;95.0;65.0;98.0;2100.0;32800.0;14.0;7.1;2120.0;75.0;19.0;66.0;1620.0;2620.0
2017;Paris-Saclay;Versailles;Sciences, technologies et santé;Ensemble sciences, technologies et santé;30 mois après le diplôme;;415.0;71.0;61.0;95.0;;;95.0;87.0;97.0;2400.0;37400.0;18.0;7.1;2120.0;84.0;27.0;44.0;1620.0;2620.0
2017;Paris-Est Créteil;Créteil;Droit, économie et gestion;Économie;18 mois après le diplôme;;73.0;65.0;11.0;95.0;;;86.0;76.0;99.0;2250.0;35100.0;29.0;7.1;2120.0;70.0;15.0;61.0;1620.0;2620.0
2020;Bordeaux - Montaigne;Bordeaux;Sciences humaines et sociales;Histoire-géographie;18 mois après le diplôme;;47.0;74.0;14.0;82.0;80;78;85.0;38.0;81.0;1690.0;26350.0;45.72;6.3;1860.0;50.0;44.0;60.0;1430.0;2240.0
2020;Montpellier 3 - Paul-Valéry;Montpellier;Sciences humaines et sociales;Histoire-géographie;18 mois après le diplôme;;81.0;68.0;19.0;83.0;80;78;71.0;32.0;89.0;1690.0;26400.0;50.32;8.6;1890.0;32.0;57.0;53.0;1420.0;2290.0
2020;Montpellier 3 - Paul-Valéry;Montpellier;Sciences humaines et sociales;Psychologie;18 mois après le diplôme;;63.0;77.0;15.0;95.0;92;83;89.0;39.0;74.0;1700.0;26500.0;50.32;8.6;1890.0;75.0;39.0;86.0;1420.0;2290.0
2020;Rennes 2;Rennes;Sciences humaines et sociales;Ensemble sciences humaines et sociales;18 mois après le diplôme;;276.0;77.0;59.0;78.0;74;69;86.0;36.0;82.0;1700.0;26500.0;49.55;5.8;1880.0;63.0;53.0;72.0;1460.0;2280.0
2020;Grenoble Alpes;Grenoble;Sciences humaines et sociales;Ensemble sciences humaines et sociales;30 mois après le diplôme;;268.0;79.0;25.0;93.0;88;81;89.0;61.0;91.0;1880.0;29300.0;32.56;6.1;1980.0;62.0;41.0;71.0;1510.0;2390.0
2020;Saint-Etienne - Jean Monnet;Lyon;Sciences humaines et sociales;Ensemble sciences humaines et sociales;18 mois après le diplôme;;45.0;66.0;16.0;84.0;82;70;79.0;59.0;86.0;1690.0;26400.0;29.13;6.1;1980.0;36.0;40.0;64.0;1510.0;2390.0
2020;Orléans;Orléans-Tours;Masters enseignement;Masters enseignement;18 mois après le diplôme;;134.0;50.0;100.0;97.0;96;93;96.0;75.0;95.0;1800.0;28100.0;23.08;6.7;1940.0;77.0;31.0;81.0;1520.0;2330.0
2020;Orléans;Orléans-Tours;Droit, économie et gestion;Droit;30 mois après le diplôme;;33.0;51.0;13.0;97.0;89;83;97.0;84.0;100.0;1920.0;29900.0;29.29;6.7;1940.0;60.0;43.0;68.0;1520.0;2330.0
2020;Reims - Champagne Ardenne;Reims;Sciences humaines et sociales;Ensemble sciences humaines et sociales;18 mois après le diplôme;;96.0;88.0;23.0;91.0;91;82;87.0;54.0;88.0;1800.0;28100.0;43.46;7.0;1930.0;68.0;56.0;76.0;1490.0;2300.0
2020;Lorraine;Nancy-Metz;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;341.0;63.0;38.0;96.0;91;71;91.0;79.0;99.0;2300.0;35900.0;34.5;7.0;1930.0;67.0;54.0;57.0;1490.0;2300.0
2020;Littoral - Côte d'Opale;Lille;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;124.0;65.0;58.0;92.0;89;83;80.0;85.0;100.0;2000.0;31200.0;21.24;8.7;1950.0;37.0;63.0;51.0;1520.0;2340.0
2013;Strasbourg;Strasbourg;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;351.0;70.0;44.0;89.0;;;85.0;66.0;96.0;1980.0;30900.0;23.0;10.1;1810.0;61.0;47.0;56.0;1470.0;2130.0
2013;Mulhouse - Haute Alsace;Strasbourg;Droit, économie et gestion;Gestion;30 mois après le diplôme;;50.0;65.0;27.0;94.0;;;81.0;85.0;94.0;1980.0;30800.0;18.0;10.1;1810.0;55.0;36.0;52.0;1470.0;2130.0
